1_pos 2_pos 3_pos 1_qu 2_qu 3_qu 4_qu phase homogenization
500467 57 24 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500466 58 24 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
286550 59 24 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286579 60 24 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286683 61 24 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286772 62 24 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286717 63 24 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
580246 64 24 0 0.526840213462711 -0.431005360161469 -0.489195522133082 -0.545308637484855 Equiaxed SX
582508 65 24 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
525844 66 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525893 67 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525901 68 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525690 69 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525448 70 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525490 71 24 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
781687 72 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781562 73 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781927 74 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781763 75 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781683 76 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781561 77 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780719 78 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780232 79 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780355 80 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780222 81 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780348 82 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780226 83 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780103 84 24 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
63524 85 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63565 86 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63495 87 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63467 88 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63621 89 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63523 90 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63591 91 24 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
280498 92 24 0 -0.694265552022163 -0.12762588820092 0.695739897459887 -0.132864483662087 Columnar SX
990510 93 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990389 94 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990061 95 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990221 96 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990073 97 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990194 98 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990068 99 24 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
623204 0 25 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623175 1 25 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623094 2 25 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623037 3 25 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623088 4 25 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
446764 5 25 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
446752 6 25 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
446699 7 25 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
446771 8 25 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
703957 9 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704028 10 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706309 11 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705428 12 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705551 13 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705548 14 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705670 15 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705787 16 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705183 17 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706228 18 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705187 19 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705556 20 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706462 21 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706387 22 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706488 23 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
706369 24 25 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
983621 25 25 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
983620 26 25 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
983619 27 25 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
983480 28 25 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
983622 29 25 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
517025 30 25 0 -0.472535847809861 0.578047923149771 0.40851743869634 0.525056162098716 Columnar SX
517051 31 25 0 -0.472535847809861 0.578047923149771 0.40851743869634 0.525056162098716 Columnar SX
876090 32 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875770 33 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875849 34 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875767 35 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875643 36 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875525 37 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
876063 38 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875199 39 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874805 40 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874916 41 25 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
491640 42 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491682 43 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
493187 44 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
492456 45 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
492579 46 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491970 47 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491926 48 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491436 49 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
492942 50 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
492941 51 25 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
188422 52 25 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
188056 53 25 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
500166 54 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500553 55 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500319 56 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500400 57 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500237 58 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500546 59 25 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
286648 60 25 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286762 61 25 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
286718 62 25 0 -0.0439100179172088 0.243229998779145 0.909304325058883 0.334778617073459 Columnar SX
582640 63 25 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582705 64 25 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582680 65 25 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582507 66 25 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
525498 67 25 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525418 68 25 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525428 69 25 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525630 70 25 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525549 71 25 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
781954 72 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
782034 73 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
782027 74 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
782006 75 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781992 76 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781423 77 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781912 78 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781671 79 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781792 80 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780820 81 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781551 82 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781670 83 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780455 84 25 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
63809 85 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63738 86 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63601 87 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63684 88 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63681 89 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63682 90 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63640 91 25 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
990133 92 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990174 93 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990140 94 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990063 95 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990084 96 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990155 97 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990171 98 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990129 99 25 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
623199 0 26 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623144 1 26 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623118 2 26 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623182 3 26 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
623154 4 26 0 0.0986641360300108 -0.603441414992131 -0.79127466668927 -0.00287207059978809 Columnar SX
802593 5 26 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
446765 6 26 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
446778 7 26 0 0.0668237782290953 -0.743205658958799 -0.0724037323745815 -0.661768562786898 Columnar SX
803053 8 26 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802362 9 26 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
703744 10 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704171 11 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704168 12 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703926 13 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705519 14 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703678 15 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704787 16 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705518 17 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703760 18 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704910 19 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705165 20 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705045 21 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704078 22 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704685 23 26 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
982468 24 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982591 25 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982879 26 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982513 27 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
983367 28 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982390 29 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982467 30 26 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
876091 31 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
876029 32 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875388 33 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875146 34 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874898 35 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875383 36 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875503 37 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875504 38 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875022 39 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874931 40 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874690 41 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
874813 42 26 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
491823 43 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491945 44 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491415 45 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491606 46 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491451 47 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
491397 48 26 0 0.369660498342628 0.551268153844429 -0.323694961650356 0.674296752420038 Columnar SX
187608 49 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
187676 50 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
187637 51 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
187705 52 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
187784 53 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
187906 54 26 0 0.567730384560149 0.42845089242334 -0.544399318312976 0.444681262759289 Columnar SX
500326 55 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500548 56 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500127 57 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500284 58 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500219 59 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
500180 60 26 0 -0.293852668046385 0.238972166984282 0.735154633607457 -0.562219332266637 Columnar SX
582686 61 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582292 62 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582369 63 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582385 64 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582397 65 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582250 66 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582413 67 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
582786 68 26 0 0.70301961720707 0.163419703642166 -0.692013579414387 0.0132145446240008 Columnar SX
525190 69 26 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
524932 70 26 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
525274 71 26 0 0.242273701467353 0.676584935005187 -0.204698024630236 0.664556241422661 Columnar SX
780090 72 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781145 73 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780537 74 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
779970 75 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781880 76 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781639 77 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781855 78 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781893 79 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781773 80 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780919 81 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781648 82 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
781405 83 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
780555 84 26 0 0.553843699637041 0.43367726798875 -0.573328926287335 0.420089426056382 Columnar SX
63746 85 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63781 86 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63782 87 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63560 88 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63710 89 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
63628 90 26 0 -0.225900147693225 0.901277576799055 -0.336599625496935 0.152867736775049 Columnar SX
990400 91 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990356 92 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990357 93 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990521 94 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990600 95 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990442 96 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990523 97 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990603 98 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
990802 99 26 0 -0.173201669469013 0.968756787303923 -0.11878416813496 0.131915844939922 Columnar SX
213706 0 27 0 0.570300519682546 -0.336688150122848 -0.626646968098468 -0.410745644151792 Columnar SX
213709 1 27 0 0.570300519682546 -0.336688150122848 -0.626646968098468 -0.410745644151792 Columnar SX
213748 2 27 0 0.570300519682546 -0.336688150122848 -0.626646968098468 -0.410745644151792 Columnar SX
213730 3 27 0 0.570300519682546 -0.336688150122848 -0.626646968098468 -0.410745644151792 Columnar SX
802495 4 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802557 5 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802394 6 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802368 7 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802501 8 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802414 9 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
802413 10 27 0 0.380990258355632 0.589429667059751 -0.37018952674926 0.608587549094705 Columnar SX
703710 11 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703603 12 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704630 13 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703734 14 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703590 15 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704037 16 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705010 17 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
703752 18 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
704151 19 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705498 20 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705379 21 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
705503 22 27 0 -0.221013156209173 0.0100904087259904 0.26225719932071 0.939293633449445 Columnar SX
982929 23 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982562 24 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982807 25 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982435 26 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982314 27 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982564 28 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982561 29 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
982354 30 27 0 0.340929931691533 0.696996466484442 -0.513996314286345 0.365746491828782 Columnar SX
875975 31 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875886 32 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875270 33 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875728 34 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875817 35 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
875367 36 27 0 0.533629871926233 0.425098202424432 -0.638571403142807 0.356029831856455 Columnar SX
